序号,Unit,单词,真题词频,完整释义（保留红色）,标红释义
2313,28,strip,0,n.狭长条，带状物vv剥去，除去，脱去，抢动，掠夺,狭长条；除去；掠夺
2314,28,stripe,0,n.条纹【解】n.种类,条纹；种类
2315,28,stroke,0,"nm散，打;突然发作，中风;经抚\轻抚,括摸",中风
2316,28,stroll,0,mn漫步，闲考，四处流浪，游水，巡回演出忆闲竹，漫步，在…游水,漫步；闲和逛
2317,28,strong,0,adj.强壮的，强有力的，强烈的，浓的,强壮的；强烈的；浓的
2318,28,stubborn,0,adj.顽固的，偶强的，顽强的，坚持的，难对付的,顽固的；介强的
2319,28,studio,0,n.播音室，录音棚，制片三，画室，摄影室【解】n.（艺术家的)工作室,制片厂；工作室
2320,28,stuff,0,n.原料，材料，物品，东西vt.填满，塞满,材料；物品；东西
2321,28,stumble,0,"v.跌，绊，蹦中,结巴【解】v.偶然发现",偶然发现
2322,28,sturdy,0,adj.强健的，结实的,强健的
2323,28,style,0,n.风格，文体，式样，类型,风格；文体；式样
2324,28,submarine,0,n.潜水艇adj.水底的，海底的,潜水艇；海底的
2325,28,submerge,0,v（（使)浸没，淹没;潜入水中潭灭，掩盖（思想、感情或观点等),（使)浸没；淹没；潜入水中
2326,28,subtract,0,v.减，减去,减去
2327,28,sudden,0,adj.突然的，意外的,
2328,29,tug,0,v.用力拖（或拉)nn.狐拉，牵引，拖,用力拖（或拉)；拖
2329,29,tuition,0,n.学费;（尤指对个人的)教学，讲授，指导,学费；教学；讲授
2330,29,tune,0,n.曲调，曲子，协调，一致vt.(为乐器)调音;调整，调节；使和谐，使一至,曲调；曲子
2331,29,tunnel,0,n.隧洞，山洞,山洞
2332,29,turbine,0,n.汽轮机，涡轮机,涡轮机
2333,29,turkey,0,n.火鸡（肉)，失败，失败的人或事物,失败；失败的人或事物
2334,29,turmoil,0,mn动乱，怠动;混乱;焦上,动乱；焦虑
2335,29,tutor,0,n.家庭教师，指导教师v指导，辅导,家庭教师；指导
2336,29,automatic,0,adj.自动的无意识的，机械的n.自动机械【解】adj.必然的，随之而来,自动的；无意识的；随之而来
2337,29,automation,0,n.自动（化),自动（化)
2338,29,autonomy,0,n.自治,自治
2339,29,avenue,0,n.林荫大道，大街，手段，途径,林荫大道；手段；途径
2340,29,avert,0,vt.挡开，防止，避免，转移（目光、注意力等),防止；避免
2341,29,await,0,vt.等候，期竺,等候；期待
2342,29,awe,0,n.敬旦;惊惧vt.使某人敬苦或惊惧,敬且；使某人敬苦或惊惧
2343,29,awful,0,adj.极度的，极坏的，糟糕的，可怕的;威严的,极度的
2344,29,axe / ax,0,n.和从子，裁减;(被)解雇;倒闭，被停业v大量削减（经费等)；精简（机构等);了砍掉，取消;解雇，开除,大量削减；解雇；开除
2345,29,axis,0,n.轴，轴线，中心线，中枢，轴心（国与国之问的联盟),轴；轴线
2346,29,bulk,0,n.体（容)积;主体，大部分,体（容)积；大部分
2347,29,bully,0,n.其凌弱小者，打手，暴徒v尺吓，坎负;（企图)胁迫某人做某事,坎凌弱小者；芒吓
2348,29,but,0,conj.可是，但是prep.除…外adv只，仅仅，不过,但是；除…外
2349,29,button,0,n.纽扣;按钮开关)_v扣紧，扣上纽扣,按钮开关)
2350,29,buzz,0,n.喻界声，蜂鸭声，别哪吐嘻的谈话声，嘲杂的谈话声;（愉快、兴奋的)强烈情感v发出喻喻声，发出蜂鸣声,喻喻声；蜂鸣声；发出喻喻声
2351,29,by,0,prep.在…旁，靠近;被，由;经，通过;不迟于，到…为止;根据，按照，（表示方法，手段)靠，用adv在近旁，经过,在…旁；通过；不迟于；根据；按照；经过
2352,29,bypass,0,n.（（绕过城市的)旁路，汶道;（心胜、动脉的)分流术，搭桥术，淮通管v经过，绕过;越过;忽视，不请示；置…于不顾,搭桥术；绕过
2353,29,crude,0,adj.粗鲁的，粗野的，简陋的，粗糙的，天然的，未加工的【解】n.原油,粗糙的；天然的；原油
2354,29,cruel,0,adj.残忍的，残酷的,残酷的
2355,29,cruise,0,n.海上航游，乘船游览vi（航船)巡游，中等速度行进,中等速度行进
2356,29,crush,0,n.拥挤的人群，挤压。v.压碎，压坏，压榨,压碎；压坏
2357,29,crust,0,nm铸皮，壳;地过,外皮
2358,29,crystal,0,n.水晶，结晶体adj.水晶的;清澈的，透明的,水晶；结晶体；透明的
2359,29,dull,0,adj.迟钝的，愚笨的，单调的，不锋利的，钝的,单调的
2360,29,dumb,0,adj.哑的，无言的【解】adj.愚剧的,愚歼的
2361,29,dump,0,vt.倾倒，倾卸，处理掉，摆脱;（向国外)倾销，抛售。n.垃圾场，垃圾堆,倾倒；（向国外)倾销；垃圾场
2362,29,duplicate,0,adj.完全一样的，复制的，成对的，两重的n.副本，复制品v复制，重复，使加倍,复制；重复
2363,29,dusk,0,n.傍晚，黄错,傍晚；黄昏
2364,29,dwarf,0,n.矮子，侏侍，矮生植物;（神话中的)有魔法的小矮人vt.（使)变铸小，阻碍生长,（使)变铸小
2365,29,dwell,0,v（（尤指作为常住居民)居住;生活（于)，存在（于),居住
2366,29,dye,0,"mn染料v染,染色",染料
2367,29,dynasty,0,n.朝代,朝代
2368,29,fur,0,n.毛，毛皮,毛；毛皮
2369,29,furnish,0,vt.供应，提供，装设备于（房屋等)，为（房间等)配备家具,供应；提供
2370,29,further,0,adv.更远，更往前;更进一步地adj.更多的，另外的，进一步的，更远的，较远的vt.促进，增进,更远；更往前；更进一步地；更多的
2371,29,furthermore,0,adv.而且，此外,而且；此外
2372,29,fuse,0,n.保险丝，导火线，引信。v.融合，结合，熔合,保险丝；融合
2373,29,fuss,0,n.大惊小怪，忙乱，小题大作。v.过份关心;忧虑，烦恼,大惊小怪；过份关心
2374,29,futile,0,adj.无效的，无用的，徒劳的,无效的；徒劳的
2375,29,iron,0,n.铁;负斗vt.毁衣，甸平【解】n.镰针，坚强，冷酷,铁；镶鲁；坚强；冷酷
2376,29,irony,0,n.反语，反话，有讽刺意味的事，嘲天,反话；有讽刺意味的事
2377,29,irrespective,0,adj.（of)不考虑的，不顾的,不考虑的；不顾的
2378,29,irrigate,0,v.灌溉:冲洗（伤口等)滋润，使清新,
2379,29,irritate,0,\避激怒，使集经，使烦躁，使过敏，使难受,使烦躁
2380,29,isle,0,n.小岛，岛屿。v.使成为岛屿，使隔离，住在岛屿上,岛屿
2381,29,isolate,0,vt.隔离，孤立,隔离；孤立
2382,29,ivory,0,n.象牙（或某些动物的长牙);象牙制品，象牙色，乳白色,象牙；象牙制品；象牙色
2383,29,musical,0,adj.音乐的，音调优美的，悦耳的，喜欢音乐的,音乐的
2384,29,musician,0,n.音乐家，乐师,音乐家；乐师
2385,29,mute,0,"adj.沉默的,无声的_n.哑巴;弱音器vt.减弱…的声音【解】v.减弱，使缓和",减弱；使缓和
2386,29,mutter,0,v.咕电，抱怨,咕电；抱怨
2387,29,owe,0,vt.和欠（（债等)，应向…付出，感激，(to)应归功于,欠【（债等)；应归功于
2388,29,owing,0,adj.欠着的，未付的【解】prep.（一to)由于，因为,由于；因为
2389,29,owner,0,n.物主，所有者,物主；所有者
2390,29,ownership,0,n.所有（（权)，所有制,所有(权)；所有制
2391,29,ozone,0,n.[化]臭氧，新鲜的空气，[比喻]爽心怡神的力量,臭氧
2392,29,prosecute,0,已告发，起诉，继续从事（某事物),起诉
2393,29,prosper,0,v.兴旺，繁荣，昌盛;成功,兴旺；繁荣
2394,29,prosperity,0,n.繁荣，兴旺,繁荣；兴旺
2395,29,prosperous,0,adj.繁荣的，兴旺的,繁荣的；兴旺的
2396,29,protect,0,vt.保护，保卫,保护；保卫
2397,29,protein,0,n.蛋白质,蛋白质
2398,29,protest,0,v/n.抗议，反对,反对
2399,29,prototype,0,n.原型，雏型,原型
2400,29,proud,0,adj.自豪的，得意的,自豪的
2401,29,province,0,n.省，领域，范围，职责,省；领域，范围
2402,29,provision,0,n.供应，提供，给养;准备，了预备，条款，规定;粮食，食物，口粮v为…提供所需物品（尤指食物),提供；准备；条款；规定
2403,29,provoke,0,vt.挑动，激起，导致【解】vt.引发，激怒,激起；引发；激怒
2404,29,royal,0,adj.王室的，皇家的;一流的，高贵的,王室的；皇家的
2405,29,royalty,0,n.皇家，皇族【解】n.（（常用复数)版税,皇族；版税
2406,29,rub,0,v.探，摩探【解】n.(the一)困难，障碍,困难；障碍
2407,29,rubber,0,n.橡胶，橡皮，橡胶制品，胶鞋。adj.橡胶的,橡胶
2408,29,rude,0,adj.粗鲁的，无礼的，狐烈的，残滩的，粗糙的，简陋的,粗鲁的
2409,29,ruin,0,V\必筑灭，毁坏，使破产，使吃落n.毁灭，骨省，上废墟，遗迹,毁灭
2410,29,supermarket,0,n.超级市场,超级市场
2411,29,supersonic,0,adj.超音速的，超音的,超音速的
2412,29,superstition,0,n.迷信【解】n.迷信观念（或思想),迷信；迷信观念（或思想)
2413,29,surrender,0,"vv投降,交出放蛮",投降
2414,29,surround,0,v.包围，环绕,包围；环绕
2415,29,surroundings,0,n.周围的事物，环境,周围的事物；环境
2416,30,cycle,0,v.骑自行车mn.周期，循环,周期；循环
2417,30,cylinder,0,n.圆简，圆柱体，汽佐,圆柱体
2418,30,cube,0,n.立方体，立方,立方体
2419,30,cue,0,n.提示，暗号，信号;榜样,提示；信号
2420,30,cunning,0,adj.狭独的，狭诈的【解】adj.精巧的，巧妙的,儿狂的；精巧的；巧妙的
2421,30,curb,0,n.抑制，控制，马勒，马嚼子vt.防止（某事物)失控，约束;勤住（马),抑制；控制；防止（某事物)失控
2422,30,cure,0,【解】vt.解决n.（解决问题、改善糟糕情况等的)措施,治愈；疗法；解决；措施
2423,30,curl,0,V(使)卷曲，风缩nm本发，卷曲状，卷网,（使)卷曲
2424,30,curriculum,0,mn课程，(学校等的)全部课程,课程；全部课程
2425,30,curse,0,v/n.诅咒，界雪,诅咒；贺骂
2426,30,curve,0,n.曲线，弯曲（物)v.午弯，成曲形,曲线；弯曲（物)；胡弯；成曲形
2427,30,custom,0,n.习惯，风俗，惯例，惠顾，光临，海关，关税,习惯；风俗
2428,30,cyberspace,0,n.计算机空间，网络空间，虚拟现实,网络空间；虚拟现实
2429,30,surface,0,n.表面，外表,表面
2430,30,surge,0,vi（感情)起伏，高涨，油涌，湾涯，浦过来，向前涌,高涨；向前涌
2431,30,surgeon,0,n.外科医生,外科医生
2432,30,surgery,0,n.外科；手术，门诊时间,外科；手术
2433,30,swallow,0,"v.吞，咽;忍受，抑制;（因恐惧等)咽下口水nm吞,咽【解】v.轻信",忍受；轻信
2434,30,swamp,0,n.沼泽，沼地【解】v.渡没,
2435,30,sway,0,vv摇摆，焉，倾斜，动据，影响或改变看法,影响或改变看法
2436,30,sweat,0,n.汗v(sweat/sweated)（使)出汗,汗；（使)出汗
2437,30,sweep,0,v.打扫，拂去，扫过，掠过【解】v.席卷，迅速传播,打扫；扫过；席卷；迅速传播
2438,30,swift,0,adj.快速的，敏捷的,快速的
2439,30,swim,0,v(swam，swum)游泳眩晕;浸，泡nm.游泳,游泳
2440,30,symbol,0,n.符号，标志，象征,符号；标志；象征
2441,30,symmetry,0,"nm对称（性)，匀称，整齐，相等，相当;相似,上仿",对称（性)；相等；相似
2442,30,sympathetic,0,adj.出于同情的，同情的，赞同的，支持的，讨人喜欢的,同情的；赞同的
2443,30,sympathise / -ize,0,vv共鸣，同感，(with)同情，人怜悄【解】v.支持，赞同,支持；赞同
2444,30,sympathy,0,n.同情（心)，感问，意气相投，同感，赞同，支持,同情（心)；赞同；支持
2445,30,symphony,0,n.交响乐（曲),交响乐曲)
2446,30,symposium,0,n.讨论会，专题报告会，专题论文集,讨论会；专题报告会
2447,30,symptom,0,n.症状，征候，征兆,症状；征兆
2448,30,syndrome,0,n.综合症,综合证
2449,30,synthesis,0,"综合,促成",合成
2450,30,synthetic,0,adj.合成的，人造的，假的，非天然的，虚伪的,合成的；人造的
2451,30,much,0,"adj.,许多的，大量的n,许多，大量adv非常，…得多，更加",许多的；大量的；许多；大量；非常
2452,30,mud,0,n.泥，泥浆,
2453,30,mug,0,n.杯子，脸，嘴v行凶抢动，打劫;给…拍照【解】v（（一up)突击式学习,行凶抢劫；突击式学习
2454,30,murder,0,vt/n.谋杀，凶杀,谋杀；凶杀
2455,30,murmur,0,v.小声说（（话)，低声抱怨,低声抱怨
2456,30,multiple,0,adj.多种多样的n.倍数,多种多样的
2457,30,multiply,0,v.乘，使相乘，增加，倍增;繁殖,乘；使相乘
2458,30,multitude,0,n.众多，大量;大众，民众，群众,众多；大量
2459,30,municipal,0,adj.市的，市政的,市政的
2460,30,muscle,0,n.肌肉，体力，力气,肌肉；体力
2461,30,muscular,0,adj.肌内的，肌肉发达的，强健的,肌肉的
2462,30,puff,0,n.一口（气)，一阵（风)Vi轴气，喷气,喘气
2463,30,pull,0,v.拉，拖_n.拉力，牵引力,拉；拖
2464,30,pulse,0,n.脉膊，脉冲【解】v.洋滋着，充满（激情等),脉冲；充满
2465,30,pump,0,n.么。v.用泵抽吸（送)，灌输，大量提供,泵
2466,30,punch,0,n.冲压机，冲床，空孔机。光冲压，穿孔【解】n.重拳击打,重拳击打
2467,30,punctual,0,adj.严守时刻的，准时的，正点的,严守时刻的；准时的
2468,30,punish,0,vt.惩罚，处罚,每罚；处罚
2469,30,puppet,0,n.木偶，侧介,倪偶
2470,30,pure,0,adj.纯的，纯洁的，纯理论的，抽象的，完全的，十足的,纯的；纯洁的；纯理论的；抽象的；完全的
2471,30,purify,0,vt.使纯净，提纯,使纯净；提纯
2472,30,purpose,0,n.目的，意图，用途，效果,目的；意图；用途
2473,30,purse,0,n.（女士用的)钱包,钱包
2474,30,rumour / rumor,0,n.传闻，谣言,传闻；谣言
2475,30,run,0,"v(ran，run)（使)跑,(使)奔，行驶，鸭驶;和运转，开动;蔓延，伸展;n.运行，运转【解】v.刊登，发表n.一段时间;趋势，状况",（使)跑，(使)奔；运转；蔓延；伸展；经营；管理；刊登；发表；一段时间；趋势；状况
2476,30,rural,0,adj.乡村的，农村的,乡村的；农村的
2477,30,rush,0,v.冲，奔;急速行进，赶紧，突袭（某人或某物)n.冲，奔；匆忙，紧张adj.紧急的;繁忙的【解】n.热潮,冲；奔；匆忙
2478,30,rust,0,nm.锈，铁锈;(能力的)荒废，荒琉v生锈，(脑子等)误退，变迟钝,生锈
2479,30,ruthless,0,adj.无情的，残忍的，冷酷的,无情的；残忍的
2480,30,attendant,0,n.服务员，值班员，护理人员【解】adj.伴随的，随之而来的，附带的,伴随的；随之而来的；附带的
2481,30,attorney,0,n.（美)律师【解】n.（业务或法律事务上的)代理人,律师；代理人
2482,30,attract,0,vv吸引，招引，引起（注意等),吸引；引起（注意等)
2483,30,attractive,0,adj.吸引人的，有吸引力的;动人的,有吸引力的
2484,30,bunch,0,n.(一)入，(一)束，(一)串，(一)捆,（一)簇，(一)柬；(一)串；(一)捆
2485,30,bundle,0,n.捆，包，束v胡乱塞进里面【解】n.一大笔钱v额外免费提供（设备等)，匆匆送走,一大笔钱；额外免费提供；匆匆送走
2486,30,burden,0,n.重负，重担,重担
2487,30,bureau,0,n.署，局，司，处,署；局；司；处
2488,30,bureaucracy,0,n.官僚，官僚作风，官僚机构,官僚；官僚机构
2489,30,burglar,0,n.夜盗，窃峰,窃贼
2490,30,troop,0,n.部队，军队;(一)群，(一)队,部队；军队
2491,30,tropic,0,n.回归线【解】n.(theTropics)热带地区,热带地区
2492,30,tropical,0,adj.热带的,
2493,30,troublesome,0,adj.令人烦恼的，讨厌的,令人烦恼的
2494,30,true,0,adj.真实的，真正的，忠实的，忠诚的，正确的,真实的；真正的；正确的
2495,30,trust,0,v.人信任，信赖，有盼望，希望，委托n.信任，人信赖，委托，信托,信任；信赖；委托；信托
2496,30,trunk,0,n.大衣箱，皮箱;树干，躯干，(汽车后部的)行李箱,大衣箱；树干；躯干
2497,30,tube,0,n.管，软管，电子管，显像管，地铁,地铁
