序号,Unit,单词,真题词频,完整释义（保留红色）,标红释义
1710,24,survey,0,v.调查；对……做民意调查（或进行民意测验);测量，测绘，勤测，俯视，上望;n.调查，民意调查，民意测验，测量，测绘，勤测，仿视，紫望，纵览;全面考察，总体研究，审视，全面评述，概述,调查；勘测；民意调查；民意测验；概述
1711,24,surveillance,0,n.（对犯罪嫌疑人等的)监视,（对犯罪嫌疑人等的)监视
1712,24,survival,0,n.幸存，生存，残留下来的人（物),幸存；生存
1713,24,survive,0,v.幸存，幸免于，比……活得长，从（困境等)中插过来,幸存；幸免于；从（困境等)中挺过来
1714,24,susceptible,0,adj.易受影响的，敏感的，多情的，善感的,易受影响的；敏感的
1715,24,suspend,0,"V吊，悬挂;推迟,暂停",暂停
1716,24,suspect,0,v.心怀疑，推起，料想nm嫌疑犯，被怀疑的人,怀疑；嫌疑犯；被怀疑的人
1717,24,suspicion,0,n.猜疑，怀疑,猜疑；怀疑
1718,24,suspicious,0,adj.可疑的，有疑心的,可疑的
1719,24,sustain,0,\必支撑，承受忍受，经受住，保持，使持续,支撑；承受；保持；使持续
1720,24,swarm,0,n.峰群，一大群，一大批;(pl.)(of)许多，大量v云集，充满,一大群；云集；充满
1721,24,swear,0,v.宣硅，发拷；诅呢，贺地,宣耕；发拆；加骂
1722,24,swell,0,v.膨胀，鼓起，上涨，增加，扩大,膨胀；上涨；增加；扩大
1723,24,swing,0,n.秋千，荡秋千;摆动，摇荡v(swung，swung)摇摆，人转动，转身，剧变，大变,摇摆
1724,24,switch,0,n.开关，电闸;改变，转变;转换，枝条，鞭子v改变，转换,开关；转换；改变
1725,25,project,0,"v.放映，投射，投掷，发射，计划，规划;（使)伸出,（使)突出n.计划，方案;工程，项目",计划；方案；工程；项目
1726,25,profit,0,"v.获利，得益，有益于n,利润，收益，红利，利益，益处",获利；有益于；收益；益处
1727,25,profitable,0,adj.有利可图的，有益的,有利可图的；有益的
1728,25,profound,0,adj.很深的深刻的;渊博的，造深的,深刻的
1729,25,program,0,n.节目，节目单;计划，议程，规划，纲要vt.编制程序,节目单；计划；纲要；编制程序
1730,25,progressive,0,adj.进步的，先进的;逐渐的，愈来愈严重的,进步的；先进的
1731,25,prohibit,0,vt(from)（以法令、规则等)禁止，妨碍,（from)（（以法令、规则等)禁止
1732,25,prolong,0,vt.延长，拉长，拖延,延长；拖延
1733,25,prominent,0,adj.突起的，凸出的;显著的，显眼的，杰出的，著名的,显著的；杰出的；著名的
1734,25,promise,0,vt.人允许，允诺，答应，有…可能，预示nmn.承诺，诺言，希望，出息,允诺；答应；预示；诺言；希望
1735,25,promising,0,adj.有希望的，有前途的,有希望的；有前途的
1736,25,promote,0,vt.促进，增进;（to)提升，提拔,促进；(to)提升
1737,25,prompt,0,adj.敏捷的，迅速的，[商]即时的，即付的vt.促使，推动，引起，激起，导致,迅速的；促使；引起；激起
1738,25,proof,0,n.证据，证明；校样，样张adj.能抵御的，能经受得住的,证据；证明
1739,25,reservation,0,"保留，保留意见，预定,预订",保留意见；预定
1740,25,reserve,0,vt.保留，储备，预订，订购n.储备（物)，储茂量，储备金保留用地，自然保护区,自然保护区
1741,25,resist,0,v.抵抗，反抗;忍得住，抵制,抵抗；反抗；抵制
1742,25,resistance,0,n.to)抵抗，反抗，抵抗力，阻力，电阻,(to)抵抗；反抗；抵抗力
1743,25,resistant,0,adj.抵抗的，有抵抗力的,抵抗的；有抵抗力的
1744,25,resilient,0,adj.可迅速恢复的，有适应力的;（物质)有弹性（或弹力)的，能复原的,可迅速恢复的；有适应力的;（物质)有弹性（或弹力)的
1745,25,resort,0,vi(to)求助，赁借，诉诸nm.常去之地，胜地;求助对象;采用的手段（或方法),求助；诉诸；采用的手段或方法)
1746,25,resource,0,n.（pl.)资源，财力，办法，智谋,资源；财力
1747,25,respect,0,"此尊航，尊重n尊敬，尊重，(pl.)敬意，问候,方面;细节",尊敬，尊重；方面
1748,25,respective,0,adj.各自的，各个的,各自的
1749,25,respond,0,Vi.回答，答复，(to)响应,回答；(to)响应
1750,25,response,0,n.反应，响应;回答，回音,反应；响应；回答
1751,25,responsibility,0,n.责任，责任心职责，任务,责任；任务
1752,25,responsible,0,adj.(for，to)应负责的，可靠的，可信赖的，责任重大的,应负责的
1753,25,succeed,0,v.达到目的，戌功，有作为;接蔡，继任，继承,成功；接替；继任；继承
1754,25,SUCCESS,0,n.成功，胜利，成名;成功的人（或事物),成功；胜利；成功的人（或事物)
1755,25,successful,0,adj.达到目的的，有成效的，获得成功的,有成效的；获得成功的
1756,25,succession,0,n.连续，一系列，接蔡，继承,一系列；继承
1757,25,successive,0,adj.连接的，连续的,连接的；连续的
1758,25,successor,0,n.继承人，接昔人,继承人
1759,25,suck,0,v.吸，只,吸
1760,25,sue,0,v.控告，起诉，请求，祈求,控告；起诉
1761,25,suffer,0,v(from)受痛苦，受折磨患病;遭受，蒙受，忍而,受痛苦；遭受；蒙受
1762,25,suffice,0,v.足够，有能力，使满足,足够；使满足
1763,25,sufficient,0,adj.（for)足够的，充分的,（for)足够的；充分的
1764,25,suggest,0,vt.建议，提出;使想起来，暗示,提出；暗示
1765,25,suggestion,0,n.建议，提议，联想，暗示,提议；瞳示
1766,25,suicide,0,n.自杀，自杀案件,自杀
1767,25,suit,0,vt.合适，适合，对…方便，中…的意mn.一套衣服，一套西服起诉，诉讼,适合；诉讼
1768,25,suitable,0,adj.（for)合适的，适宣的,for)合适的；适宜的
1769,25,super,0,adj.极好的，超级的,极好的；超级的
1770,25,superb,0,adj.极好的，一流的，杰出的，高质量的,极好的；杰出的；高质量的
1771,25,superficial,0,adj.表面的，肤浅的,表面的；肤浅的
1772,25,superfluous,0,adj.过多的，剩余的，多余的,过多的；多余的
1773,25,superior,0,adj.优良的，卓越的，(to)较……多的，优于……的mn.上级，长官,卓越的；上级
1774,25,superiority,0,n.优越，优势,优越；优势
1775,25,supervise,0,v.监督，管理，指导,监督；管理；指导
1776,25,trigger,0,n.扳机vt.引发，引起，触发,引起；触发
1777,25,triumph,0,n.胜利，非凡的成功，杰出的成就喜悦，狂喜v（over)战胜,胜利；非凡的成功；（over)战胜
1778,25,assure,0,vt.使确信，使放心，担保，保证,使确信；保证
1779,25,assurance,0,n.保证，把握，信心;:（人寿)保险,保证；把握
1780,25,astonish,0,vt.使惊讶,使惊诈
1781,25,atmosphere,0,n.大气（层)，空气;气氛，环境，大气压（压力单位),大气（层)；气氛
1782,25,council,0,n.理事会，委员会,理事会；委员会
1783,25,counsel,0,n./vt.劝告，忠告,劝告
1784,25,drama,0,n.剧本，戏剧，戏剧性事件或场面,剧本；戏剧
1785,25,dramatic,0,adj.戏剧（性)的，剧烈的,戏剧（性)的
1786,25,exploit,0,n.英勇的或冒险的行为或事迹vt.开发，开采，开拓;利用;和剥削,开发；开采；利用
1787,25,explore,0,vt.勘探，探测，探究，探索，探讨，调查研究,探测；探究；探索；探讨
1788,25,intellectual,0,n.知识分子。adj.知识的，智力的,知识分子；智力的
1789,25,intelligence,0,n.智力，聪明，理解力;情报，消息，报道,智力；理解力；情报
1790,25,intelligent,0,adj.聪明的，明智的,聪明的
1791,25,intelligible,0,adj.可理解的，明白易懂的，清楚的,可理解的；明白易懂的
1792,26,polish,0,v.氛光，氛亮，使完美，改进n.控亮剂，上光剂，光滑，光亮，完美，优雅,探光；探亮；改进
1793,26,point,0,v(Cat，to)指，指向;(out)指出,观点；尖；点；条款；分数；得分；指向；指出
1794,26,propel,0,vt.推进，推动，激励，驱使,推进；推动；激励；了驱使
1795,26,proper,0,adj.适合的，恰当的;合乎体统的，正当的;固有的，特有的;有礼瑶的，正派的;本身的,恰当的；正当的
1796,26,property,0,n.财产，资产，所有物，性质，特性,财产；资产；所有物；特性
1797,26,proportion,0,n.比例，部分，份额（注:书上写的是份儿，我认为应该是写错了)；均衡，相称,比例；部分；份额
1798,26,proposal,0,"nm提议,建议;求婚",建议
1799,26,propose,0,v.提议，建议，提名，推荐;（常指男子)求婚,建议
1800,26,proposition,0,n.主张，建议，陈述，命题,主张；建议
1801,26,prospect,0,n.景色，前景，前途，展望,前景；前途；展望
1802,26,prospective,0,adj.预期的，未来的，可能的,预期的；可能的
1803,26,protocol,0,n.礼仪，外交礼节;（国家之间的)条约，议定书，(数据传递的)协议，科学实验计划，医疗方案,礼仪；外交礼节；条约；协议
1804,26,proximate,0,adj.（时间、顺序等)最接近的，最邻近的,最接近的
1805,26,restore,0,Vt恢复，人和修复，康复，归还，交还;使复位,恢复；修复
1806,26,restrain,0,vv抑制，过制，(from)限制，阻止,抑制；限制
1807,26,restraint,0,n.抑制，制止,抑制
1808,26,restrict,0,v.必限制，约束,限制；约束
1809,26,attach,0,v.系，贴，连接，使成为一部分，使附属，使依附;使喜爱，使依恋;认为有（（重要性等),使依附；认为有（〔重
1810,26,attack,0,v.攻击，进攻，择击，开始，着手n.缆击;（病)发作,攻击；抒击；缆击;（病)发作
1811,26,attain,0,v.达到，获得;到达,达到；获得
1812,26,attempt,0,vt.试图n.(at)企图，努力,试图；企图
1813,26,attend,0,心照料，看管，出席，参加（会议等)；伴随（某人/某物),出席；参加
1814,26,attention,0,n.注意（力)，留心;立正,注意(力)
1815,26,attitude,0,n.(to/towards)态度，看法;姿势,态度；看法
1816,26,attribute,0,vt（to)把……归因于，把（过错的责任等)归于，(to)认为……属于n.本性，特征,(to)把……归因于；(to)认为……属于；特征
1817,26,court,0,n.法院，法庭，院子，球场vv讨好;（回女子)求爱，求婚，设法获得，企图得到，招致，酿成，导致,法庭；球场
1818,26,courtesy,0,"n,谦恭有礼，有礼的举止（或言辞，好意，恩惠",谦恭有礼；有礼的举止或)言辞
1819,26,cover,0,vv覆盖，喧蔽，包括，涉及;足以支付，够付，给……保险，走完（一段路程);占（多少面积)，n.盖子，套子，履盖物;保险【解】v.报道,遮蔽；包括；涉及；足以支付；够付；报道
1820,26,create,0,"vt.创造，创作，引起，造成,封（血)",创造；创作；引起
1821,26,creative,0,adj.有创造力的，创造（性)的，创作的,有创造力的；创造（性)的
1822,26,credit,0,n.信任，可信和性，赞扬，荣誉，功劳，信用，信贷，内购，学分vt.信任，相信;把……归于;认为…有【某种优点或成就等),信用；学分
1823,26,crisis,0,n.危机，紧要关头,危机；紧要关头
1824,26,drive,0,v.开（车)，载送（某人)驱赶，驱逐，把（钉、桩)打入,开(车)；了驱赶
1825,26,drug,0,n.药物，麻醇品，毒品v下麻药,药物；麻醉品；毒品
1826,26,export,0,vt.输出，出口nm.出口商品,输出；出口；出口商品
1827,26,expose,0,vt(to)使暴露，受到;使曝光,（to)使暴露；使曝光
1828,26,exposure,0,n.暴露，揭露，受到，面临，遭受（和危险或不快),暴露；揭露；面临；遭受（人危险或不快)
1829,26,express,0,\心表达，表示adj.特快的，快速的nm.快车，快运【解】a.明确的,表达；快运；明确的
1830,26,expression,0,n.表达，表示;语句，措词，表情,表达；措词；表情
1831,26,extend,0,v.给予，提供，放大，扩大；延长，延伸,提供；扩大；延长；延伸
1832,26,extension,0,n.延长，扩大，伸展，电话分机,延长；扩大
1833,26,extensive,0,adj.广大的，广阔的,广阔的
1834,26,extent,0,"n.长度，范围;程度,限度",范围；程度；限度
1835,26,human,0,adj.人的，人类的n.人，人类,人类的；人；人类
1836,26,humanity,0,n.人类;人性;（pl.)人文科学,人类；人性；人文科学
1837,26,humble,0,adj.地位（或身份)低下的，插贱的;谦虚的，谦逊的;低劣的，简陋的，恭顺的,谦虚的；谦逊的；简陋的
1838,26,intend,0,vt.想要，打算，企图,想要；打算
1839,26,intention,0,"n,意图，意向，目的",意图；目的
1840,26,intense,0,adj.强烈的，剧烈的，热烈的，热情的,强烈的；剧烈的
1841,26,intensity,0,n.强烈，剧烈，紧张【解】n.强度,剧烈；强度
1842,26,intensive,0,adj.加强的，集中的，深入细致的,加强的；集中的
1843,26,interact,0,vi.相互作用，相互影响,相互作用；相互影响
1844,26,intercourse,0,n.交际，往来,交际
1845,26,interest,0,n.兴趣，关心;重要性;利息;（常以)利益，利害vt.(in)使发生兴趣，引起……的注意,兴趣；利息；利益；使发生兴趣
1846,26,interior,0,adj.内部的，里面的_n.内部，内地，内陆，内景,内部的；里面的；内部
